plan_id,data_id,outCardinality_count,outCardinality_mean,outCardinality_std,outCardinality_min,outCardinality_10%,outCardinality_50%,outCardinality_90%,outCardinality_max,outCardinality_kurtosis,outCardinality_skew,complexity_mean,complexity_std,complexity_min,complexity_max,selectivity_mean,selectivity_min,selectivity_max,sourceCardinalitySum,sourceCardinalityProd,sourceOutCard_mean,sourceOutCard_std,sourceOutCard_min,sourceOutCard_max,joinOutCard_mean,joinOutCard_std,joinOutCard_min,joinOutCard_max,joinOutCard_sum,joinOutCard_prod,groupbyOutCard_mean,groupbyOutCard_std,groupbyOutCard_min,groupbyOutCard_max,filterOutCard_mean,filterOutCard_std,filterOutCard_min,filterOutCard_max,tables,t_0,t_1,t_2,t_3,t_4,t_5,t_6,data_size,netRunTime,Data Sink,Data Source,Map,Reduce,n_nodes,n_edges,longest_path_len,avg_parallelism,Network,Disk I/O,CPU,Cumulative Network,Cumulative Disk I/O,Cumulative CPU,Group by,Join,Filter,Log_netRunTime,Log_sourceCardinalitySum
Job0v90,1GB,12.0,3135607.6666666665,3005801.414632085,1.0,1000.9000000000009,3400607.5,6001215.0,6001215.0,-1.9693314845046566,-0.024552247788147078,113522680.0,239399210.03484142,1000000.0,600121500.0,1.0,1.0,1.0,6801215.0,4800972000000.0,3400607.5,3677814.396909189,800000.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,6001215.0,6001215.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,"['lineitem', 'partsupp']",0.0,6001215.0,0.0,0.0,0.0,800000.0,0.0,1.0,5807,1,2,6,2.0,13,12,8,13.692307692307692,0.0,79.27636363636363,0.0,0.0,572.2371428571429,0.0,1.0,1.0,0.0,8.66681936537205,15.732611830656184
Job0v91,1GB,12.0,775001.0,759035.3567067275,1.0,1.4000000000000004,825000.0,1500000.0,1500000.0,-1.9824102058379565,-0.013841335164046146,28250083.333333332,59905503.50378225,500.0,150000000.0,1.0,1.0,1.0,1650000.0,225000000000.0,825000.0,954594.1546018391,150000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,"['orders', 'customer']",150000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,1.0,2708,1,2,6,2.0,13,12,8,13.692307692307692,0.0,17.69545454545454,0.0,0.0,128.66428571428574,0.0,1.0,1.0,0.0,7.903965634032166,14.316285845876763
Job0v92,1GB,12.0,75005.16666666667,78329.54915650036,1.0,1.4000000000000004,75012.5,150000.0,150000.0,-1.9999999608079386,-2.93957769434232e-08,2800125.0,6004178.54862345,250.0,15000000.0,1.0,1.0,1.0,150025.0,3750000.0,75012.5,106048.33950845247,25.0,150000.0,150000.0,0.0,150000.0,150000.0,150000.0,150000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,"['customer', 'nation']",150000.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,2605,1,2,6,2.0,13,12,8,13.692307692307692,0.0,2.42,0.0,0.0,24.2,0.0,1.0,1.0,0.0,7.865187954187467,11.918557225857713
Job0v93,1GB,12.0,433358.5,389218.91138009867,1.0,15.900000000000015,500000.0,800000.0,800000.0,-1.8966300273426366,-0.0886768137284515,15269166.666666666,31844608.714296784,15000.0,80000000.0,1.0,1.0,1.0,1000000.0,160000000000.0,500000.0,424264.0687119285,200000.0,800000.0,800000.0,0.0,800000.0,800000.0,800000.0,800000.0,150.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,"['partsupp', 'part']",0.0,0.0,0.0,0.0,200000.0,800000.0,0.0,1.0,2891,1,2,6,2.0,13,12,8,13.692307692307692,0.0,12.92,0.0,0.0,91.25428571428574,0.0,1.0,1.0,0.0,7.969357742016346,13.815510557964274
Job0v94,1GB,12.0,1101869.3333333333,2290295.150085696,1.0,1000.9000000000009,200000.0,5421093.500000002,6001215.0,1.1886616761959559,1.782456460107168,13902025.0,23861853.880278245,200000.0,60012150.0,1.0,1.0,1.0,6201215.0,1200243000000.0,3100607.5,4102078.4656211175,200000.0,6001215.0,200000.0,0.0,200000.0,200000.0,200000.0,200000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,"['part', 'lineitem']",0.0,6001215.0,0.0,0.0,200000.0,0.0,0.0,1.0,6295,1,2,6,2.0,13,12,8,13.692307692307692,0.0,70.70909090909092,0.0,0.0,232.48857142857145,0.0,1.0,1.0,0.0,8.747510946478448,15.640255798558085
Job0v95,1GB,12.0,5005.166666666667,5216.939033455143,1.0,1.4000000000000004,5012.5,10000.0,10000.0,-1.9999911757172282,-6.624070786045425e-06,186791.66666666666,400213.3311331179,250.0,1000000.0,1.0,1.0,1.0,10025.0,250000.0,5012.5,7053.390142335811,25.0,10000.0,10000.0,0.0,10000.0,10000.0,10000.0,10000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,"['supplier', 'nation']",0.0,0.0,25.0,0.0,0.0,0.0,10000.0,1.0,2513,1,2,6,2.0,13,12,8,13.692307692307692,0.0,0.13999999999999999,0.0,0.0,1.4,0.0,1.0,1.0,0.0,7.829232537543592,9.21283725217477
Job0v96,1GB,12.0,3250608.1666666665,2919994.5114981052,1.0,1.2000000000000002,3750607.5,6001215.0,6001215.0,-1.8966148789470565,-0.08869095504877489,114522730.0,238893937.9528068,300.0,600121500.0,1.0,1.0,1.0,7501215.0,9001822500000.0,3750607.5,3182839.6500786054,1500000.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,6001215.0,6001215.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,"['lineitem', 'orders']",0.0,6001215.0,0.0,1500000.0,0.0,0.0,0.0,1.0,5794,1,2,6,2.0,13,12,8,13.692307692307692,0.0,84.0281818181818,0.0,0.0,587.1714285714286,0.0,1.0,1.0,0.0,8.664578178329295,15.830575565385956
Job0v97,1GB,12.0,1751869.3333333333,2104126.0120311384,1.0,1000.9000000000009,1500000.0,5551093.500000001,6001215.0,0.4879279325446544,1.345848623734014,38168691.666666664,59314187.18376251,1000000.0,150000000.0,1.0,1.0,1.0,7501215.0,9001822500000.0,3750607.5,3182839.6500786054,1500000.0,6001215.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,"['orders', 'lineitem']",0.0,6001215.0,0.0,1500000.0,0.0,0.0,0.0,1.0,5345,1,2,6,2.0,13,12,8,13.692307692307692,0.0,84.0281818181818,0.0,0.0,337.1385714285715,0.0,1.0,1.0,0.0,8.583916823459145,15.830575565385956
Job0v98,1GB,12.0,75005.16666666667,78329.54915650036,1.0,1.4000000000000004,75012.5,150000.0,150000.0,-1.9999999608079386,-2.93957769434232e-08,2800125.0,6004178.54862345,250.0,15000000.0,1.0,1.0,1.0,150025.0,3750000.0,75012.5,106048.33950845247,25.0,150000.0,150000.0,0.0,150000.0,150000.0,150000.0,150000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,"['customer', 'nation']",150000.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,2273,1,2,6,2.0,13,12,8,13.692307692307692,0.0,2.42,0.0,0.0,24.2,0.0,1.0,1.0,0.0,7.728855823852543,11.918557225857713
Job0v99,1GB,12.0,401671.0,416055.60100019845,1.0,3.400000000000002,405000.0,800000.0,800000.0,-1.9997229772269198,-0.00020893435072178715,14950416.666666666,32013123.106652163,2500.0,80000000.0,1.0,1.0,1.0,810000.0,8000000000.0,405000.0,558614.3571373726,10000.0,800000.0,800000.0,0.0,800000.0,800000.0,800000.0,800000.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,"['partsupp', 'supplier']",0.0,0.0,0.0,0.0,0.0,800000.0,10000.0,1.0,2472,1,2,6,2.0,13,12,8,13.692307692307692,0.0,10.870909090909093,0.0,0.0,84.81428571428572,0.0,1.0,1.0,0.0,7.812782818577581,13.604789526648622
Job1v0,1GB,4.0,200000.0,0.0,200000.0,200000.0,200000.0,200000.0,200000.0,-3.0,0.0,1100000.0,1272792.2061357854,200000.0,2000000.0,1.0,1.0,1.0,200000.0,200000.0,200000.0,0.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['part'],0.0,0.0,0.0,0.0,200000.0,0.0,0.0,1.0,467,1,1,2,0.0,4,3,3,16.0,0.0,5.985,0.0,0.0,23.94,0.0,0.0,0.0,0.0,6.1463292576688975,12.206072645530174
Job1v10,1GB,4.0,150000.0,0.0,150000.0,150000.0,150000.0,150000.0,150000.0,-3.0,0.0,825000.0,954594.1546018391,150000.0,1500000.0,1.0,1.0,1.0,150000.0,150000.0,150000.0,0.0,150000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['customer'],150000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,443,1,1,2,0.0,4,3,3,16.0,0.0,6.05,0.0,0.0,24.2,0.0,0.0,0.0,0.0,6.093569770045136,11.918390573078392
Job1v11,1GB,4.0,800000.0,0.0,800000.0,800000.0,800000.0,800000.0,800000.0,-3.0,0.0,4400000.0,5091168.824543142,800000.0,8000000.0,1.0,1.0,1.0,800000.0,800000.0,800000.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['partsupp'],0.0,0.0,0.0,0.0,0.0,800000.0,0.0,1.0,801,1,1,2,0.0,4,3,3,16.0,0.0,29.545,0.0,0.0,118.18,0.0,0.0,0.0,0.0,6.68586094706836,13.592367006650065
Job1v12,1GB,4.0,200000.0,0.0,200000.0,200000.0,200000.0,200000.0,200000.0,-3.0,0.0,1100000.0,1272792.2061357854,200000.0,2000000.0,1.0,1.0,1.0,200000.0,200000.0,200000.0,0.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['part'],0.0,0.0,0.0,0.0,200000.0,0.0,0.0,1.0,476,1,1,2,0.0,4,3,3,16.0,0.0,5.985,0.0,0.0,23.94,0.0,0.0,0.0,0.0,6.16541785423142,12.206072645530174
Job1v13,1GB,4.0,10000.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,-3.0,0.0,55000.0,63639.61030678928,10000.0,100000.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['supplier'],0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1.0,387,1,1,2,0.0,4,3,3,16.0,0.0,0.35,0.0,0.0,1.4,0.0,0.0,0.0,0.0,5.958424693029782,9.210340371976184
Job1v14,1GB,4.0,6001215.0,0.0,6001215.0,6001215.0,6001215.0,6001215.0,6001215.0,-3.0,0.0,33006682.5,38191498.39672584,6001215.0,60012150.0,1.0,1.0,1.0,6001215.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['lineitem'],0.0,6001215.0,0.0,0.0,0.0,0.0,0.0,1.0,3353,1,1,2,0.0,4,3,3,16.0,0.0,188.465,0.0,0.0,753.86,0.0,0.0,0.0,0.0,8.117610746466228,15.607472506691972
Job1v15,1GB,4.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,-3.0,0.0,8250000.0,9545941.546018392,1500000.0,15000000.0,1.0,1.0,1.0,1500000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['orders'],0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,1.0,1064,1,1,2,0.0,4,3,3,16.0,0.0,42.6125,0.0,0.0,170.45,0.0,0.0,0.0,0.0,6.96979066990159,14.22097566607244
Job1v16,1GB,4.0,150000.0,0.0,150000.0,150000.0,150000.0,150000.0,150000.0,-3.0,0.0,825000.0,954594.1546018391,150000.0,1500000.0,1.0,1.0,1.0,150000.0,150000.0,150000.0,0.0,150000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['customer'],150000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,437,1,1,2,0.0,4,3,3,16.0,0.0,6.05,0.0,0.0,24.2,0.0,0.0,0.0,0.0,6.07993319509559,11.918390573078392
Job1v17,1GB,4.0,800000.0,0.0,800000.0,800000.0,800000.0,800000.0,800000.0,-3.0,0.0,4400000.0,5091168.824543142,800000.0,8000000.0,1.0,1.0,1.0,800000.0,800000.0,800000.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['partsupp'],0.0,0.0,0.0,0.0,0.0,800000.0,0.0,1.0,954,1,1,2,0.0,4,3,3,16.0,0.0,29.545,0.0,0.0,118.18,0.0,0.0,0.0,0.0,6.860663671448287,13.592367006650065
Job1v18,1GB,4.0,200000.0,0.0,200000.0,200000.0,200000.0,200000.0,200000.0,-3.0,0.0,1100000.0,1272792.2061357854,200000.0,2000000.0,1.0,1.0,1.0,200000.0,200000.0,200000.0,0.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['part'],0.0,0.0,0.0,0.0,200000.0,0.0,0.0,1.0,410,1,1,2,0.0,4,3,3,16.0,0.0,5.985,0.0,0.0,23.94,0.0,0.0,0.0,0.0,6.016157159698354,12.206072645530174
Job1v2,1GB,4.0,6001215.0,0.0,6001215.0,6001215.0,6001215.0,6001215.0,6001215.0,-3.0,0.0,33006682.5,38191498.39672584,6001215.0,60012150.0,1.0,1.0,1.0,6001215.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['lineitem'],0.0,6001215.0,0.0,0.0,0.0,0.0,0.0,1.0,3289,1,1,2,0.0,4,3,3,16.0,0.0,188.465,0.0,0.0,753.86,0.0,0.0,0.0,0.0,8.098338846189057,15.607472506691972
Job1v20,1GB,4.0,6001215.0,0.0,6001215.0,6001215.0,6001215.0,6001215.0,6001215.0,-3.0,0.0,33006682.5,38191498.39672584,6001215.0,60012150.0,1.0,1.0,1.0,6001215.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['lineitem'],0.0,6001215.0,0.0,0.0,0.0,0.0,0.0,1.0,3792,1,1,2,0.0,4,3,3,16.0,0.0,188.465,0.0,0.0,753.86,0.0,0.0,0.0,0.0,8.240648863374913,15.607472506691972
Job1v21,1GB,4.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,-3.0,0.0,8250000.0,9545941.546018392,1500000.0,15000000.0,1.0,1.0,1.0,1500000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['orders'],0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,1.0,1114,1,1,2,0.0,4,3,3,16.0,0.0,42.6125,0.0,0.0,170.45,0.0,0.0,0.0,0.0,7.01571242048723,14.22097566607244
Job1v22,1GB,4.0,150000.0,0.0,150000.0,150000.0,150000.0,150000.0,150000.0,-3.0,0.0,825000.0,954594.1546018391,150000.0,1500000.0,1.0,1.0,1.0,150000.0,150000.0,150000.0,0.0,150000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['customer'],150000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,436,1,1,2,0.0,4,3,3,16.0,0.0,6.05,0.0,0.0,24.2,0.0,0.0,0.0,0.0,6.077642243349034,11.918390573078392
Job1v23,1GB,4.0,800000.0,0.0,800000.0,800000.0,800000.0,800000.0,800000.0,-3.0,0.0,4400000.0,5091168.824543142,800000.0,8000000.0,1.0,1.0,1.0,800000.0,800000.0,800000.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['partsupp'],0.0,0.0,0.0,0.0,0.0,800000.0,0.0,1.0,883,1,1,2,0.0,4,3,3,16.0,0.0,29.545,0.0,0.0,118.18,0.0,0.0,0.0,0.0,6.78332520060396,13.592367006650065
Job1v24,1GB,4.0,200000.0,0.0,200000.0,200000.0,200000.0,200000.0,200000.0,-3.0,0.0,1100000.0,1272792.2061357854,200000.0,2000000.0,1.0,1.0,1.0,200000.0,200000.0,200000.0,0.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['part'],0.0,0.0,0.0,0.0,200000.0,0.0,0.0,1.0,465,1,1,2,0.0,4,3,3,16.0,0.0,5.985,0.0,0.0,23.94,0.0,0.0,0.0,0.0,6.142037405587356,12.206072645530174
Job1v25,1GB,4.0,10000.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,-3.0,0.0,55000.0,63639.61030678928,10000.0,100000.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['supplier'],0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1.0,396,1,1,2,0.0,4,3,3,16.0,0.0,0.35,0.0,0.0,1.4,0.0,0.0,0.0,0.0,5.981414211254481,9.210340371976184
Job1v26,1GB,4.0,6001215.0,0.0,6001215.0,6001215.0,6001215.0,6001215.0,6001215.0,-3.0,0.0,33006682.5,38191498.39672584,6001215.0,60012150.0,1.0,1.0,1.0,6001215.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['lineitem'],0.0,6001215.0,0.0,0.0,0.0,0.0,0.0,1.0,3204,1,1,2,0.0,4,3,3,16.0,0.0,188.465,0.0,0.0,753.86,0.0,0.0,0.0,0.0,8.07215530818825,15.607472506691972
Job1v27,1GB,4.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,-3.0,0.0,8250000.0,9545941.546018392,1500000.0,15000000.0,1.0,1.0,1.0,1500000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['orders'],0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,1.0,1133,1,1,2,0.0,4,3,3,16.0,0.0,42.6125,0.0,0.0,170.45,0.0,0.0,0.0,0.0,7.0326242610280065,14.22097566607244
Job1v28,1GB,4.0,150000.0,0.0,150000.0,150000.0,150000.0,150000.0,150000.0,-3.0,0.0,825000.0,954594.1546018391,150000.0,1500000.0,1.0,1.0,1.0,150000.0,150000.0,150000.0,0.0,150000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['customer'],150000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,394,1,1,2,0.0,4,3,3,16.0,0.0,6.05,0.0,0.0,24.2,0.0,0.0,0.0,0.0,5.976350909297934,11.918390573078392
Job1v29,1GB,4.0,800000.0,0.0,800000.0,800000.0,800000.0,800000.0,800000.0,-3.0,0.0,4400000.0,5091168.824543142,800000.0,8000000.0,1.0,1.0,1.0,800000.0,800000.0,800000.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['partsupp'],0.0,0.0,0.0,0.0,0.0,800000.0,0.0,1.0,850,1,1,2,0.0,4,3,3,16.0,0.0,29.545,0.0,0.0,118.18,0.0,0.0,0.0,0.0,6.745236349484363,13.592367006650065
Job1v3,1GB,4.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,-3.0,0.0,8250000.0,9545941.546018392,1500000.0,15000000.0,1.0,1.0,1.0,1500000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['orders'],0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,1.0,1239,1,1,2,0.0,4,3,3,16.0,0.0,42.6125,0.0,0.0,170.45,0.0,0.0,0.0,0.0,7.122059881629142,14.22097566607244
Job1v30,1GB,4.0,200000.0,0.0,200000.0,200000.0,200000.0,200000.0,200000.0,-3.0,0.0,1100000.0,1272792.2061357854,200000.0,2000000.0,1.0,1.0,1.0,200000.0,200000.0,200000.0,0.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['part'],0.0,0.0,0.0,0.0,200000.0,0.0,0.0,1.0,415,1,1,2,0.0,4,3,3,16.0,0.0,5.985,0.0,0.0,23.94,0.0,0.0,0.0,0.0,6.028278520230698,12.206072645530174
Job1v31,1GB,4.0,10000.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,-3.0,0.0,55000.0,63639.61030678928,10000.0,100000.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['supplier'],0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1.0,387,1,1,2,0.0,4,3,3,16.0,0.0,0.35,0.0,0.0,1.4,0.0,0.0,0.0,0.0,5.958424693029782,9.210340371976184
Job1v32,1GB,4.0,6001215.0,0.0,6001215.0,6001215.0,6001215.0,6001215.0,6001215.0,-3.0,0.0,33006682.5,38191498.39672584,6001215.0,60012150.0,1.0,1.0,1.0,6001215.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['lineitem'],0.0,6001215.0,0.0,0.0,0.0,0.0,0.0,1.0,3192,1,1,2,0.0,4,3,3,16.0,0.0,188.465,0.0,0.0,753.86,0.0,0.0,0.0,0.0,8.068402958569699,15.607472506691972
Job1v33,1GB,4.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,-3.0,0.0,8250000.0,9545941.546018392,1500000.0,15000000.0,1.0,1.0,1.0,1500000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['orders'],0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,1.0,1124,1,1,2,0.0,4,3,3,16.0,0.0,42.6125,0.0,0.0,170.45,0.0,0.0,0.0,0.0,7.024649030453636,14.22097566607244
Job1v34,1GB,4.0,150000.0,0.0,150000.0,150000.0,150000.0,150000.0,150000.0,-3.0,0.0,825000.0,954594.1546018391,150000.0,1500000.0,1.0,1.0,1.0,150000.0,150000.0,150000.0,0.0,150000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['customer'],150000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,387,1,1,2,0.0,4,3,3,16.0,0.0,6.05,0.0,0.0,24.2,0.0,0.0,0.0,0.0,5.958424693029782,11.918390573078392
Job1v35,1GB,4.0,800000.0,0.0,800000.0,800000.0,800000.0,800000.0,800000.0,-3.0,0.0,4400000.0,5091168.824543142,800000.0,8000000.0,1.0,1.0,1.0,800000.0,800000.0,800000.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['partsupp'],0.0,0.0,0.0,0.0,0.0,800000.0,0.0,1.0,813,1,1,2,0.0,4,3,3,16.0,0.0,29.545,0.0,0.0,118.18,0.0,0.0,0.0,0.0,6.70073110954781,13.592367006650065
Job1v36,1GB,4.0,200000.0,0.0,200000.0,200000.0,200000.0,200000.0,200000.0,-3.0,0.0,1100000.0,1272792.2061357854,200000.0,2000000.0,1.0,1.0,1.0,200000.0,200000.0,200000.0,0.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['part'],0.0,0.0,0.0,0.0,200000.0,0.0,0.0,1.0,440,1,1,2,0.0,4,3,3,16.0,0.0,5.985,0.0,0.0,23.94,0.0,0.0,0.0,0.0,6.0867747269123065,12.206072645530174
Job1v37,1GB,4.0,10000.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,-3.0,0.0,55000.0,63639.61030678928,10000.0,100000.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['supplier'],0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1.0,391,1,1,2,0.0,4,3,3,16.0,0.0,0.35,0.0,0.0,1.4,0.0,0.0,0.0,0.0,5.968707559985366,9.210340371976184
Job1v38,1GB,4.0,6001215.0,0.0,6001215.0,6001215.0,6001215.0,6001215.0,6001215.0,-3.0,0.0,33006682.5,38191498.39672584,6001215.0,60012150.0,1.0,1.0,1.0,6001215.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['lineitem'],0.0,6001215.0,0.0,0.0,0.0,0.0,0.0,1.0,3638,1,1,2,0.0,4,3,3,16.0,0.0,188.465,0.0,0.0,753.86,0.0,0.0,0.0,0.0,8.199189359078067,15.607472506691972
Job1v39,1GB,4.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,-3.0,0.0,8250000.0,9545941.546018392,1500000.0,15000000.0,1.0,1.0,1.0,1500000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['orders'],0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,1.0,1281,1,1,2,0.0,4,3,3,16.0,0.0,42.6125,0.0,0.0,170.45,0.0,0.0,0.0,0.0,7.155396301896734,14.22097566607244
Job1v4,1GB,4.0,150000.0,0.0,150000.0,150000.0,150000.0,150000.0,150000.0,-3.0,0.0,825000.0,954594.1546018391,150000.0,1500000.0,1.0,1.0,1.0,150000.0,150000.0,150000.0,0.0,150000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['customer'],150000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,443,1,1,2,0.0,4,3,3,16.0,0.0,6.05,0.0,0.0,24.2,0.0,0.0,0.0,0.0,6.093569770045136,11.918390573078392
